2020-03-08 22:03:01.114564,1431,-6.333333333333333
2020-03-08 22:03:07.318478,1434,-20.333333333333332
2020-03-08 22:03:17.286256,1437,-17.333333333333332
2020-03-08 22:03:24.976122,1440,-19.666666666666668
2020-03-08 22:03:33.798886,1443,-19.333333333333332
2020-03-08 22:03:41.824812,1446,-20.666666666666668
2020-03-08 22:03:50.562752,1449,-20.0
2020-03-08 22:03:58.154672,1452,-20.0
2020-03-08 22:04:05.270084,1455,-19.666666666666668
2020-03-08 22:04:12.930614,1458,-19.666666666666668
2020-03-08 22:04:21.786409,1461,-18.0
2020-03-08 22:04:30.725701,1464,-18.333333333333332
2020-03-08 22:04:38.811528,1467,-20.333333333333332
2020-03-08 22:04:47.069362,1470,-18.666666666666668
2020-03-08 22:04:55.072942,1473,-20.666666666666668
2020-03-08 22:05:05.256926,1476,-18.666666666666668
2020-03-08 22:05:12.904399,1479,-19.666666666666668
2020-03-08 22:05:20.811801,1482,-20.0
2020-03-08 22:05:29.203453,1485,-19.333333333333332
2020-03-08 22:05:38.982856,1488,-17.333333333333332
2020-03-08 22:05:47.403030,1491,-20.0
2020-03-08 22:05:56.147863,1494,-18.666666666666668
2020-03-08 22:06:04.891069,1497,-19.666666666666668
2020-03-08 22:06:14.591485,1500,-19.333333333333332
2020-03-08 22:06:23.571247,1503,-19.0
2020-03-08 22:06:32.277136,1506,-19.333333333333332
2020-03-08 22:06:39.637827,1509,-19.333333333333332
2020-03-08 22:06:48.035269,1512,-19.333333333333332
2020-03-08 22:06:56.336559,1515,-20.333333333333332
2020-03-08 22:07:05.608656,1518,-18.666666666666668
2020-03-08 22:07:13.965518,1521,-18.333333333333332
2020-03-08 22:07:21.827342,1524,-20.333333333333332
2020-03-08 22:07:31.805225,1527,-18.666666666666668
2020-03-08 22:07:40.019670,1530,-20.333333333333332
2020-03-08 22:07:48.457533,1533,-19.666666666666668
2020-03-08 22:07:56.734862,1536,-18.0
2020-03-08 22:08:05.564671,1539,-18.666666666666668
2020-03-08 22:08:16.060452,1542,-18.0
2020-03-08 22:08:24.380497,1545,-19.0
2020-03-08 22:08:33.177555,1548,-19.333333333333332
2020-03-08 22:08:40.803483,1551,-21.0
2020-03-08 22:08:48.986779,1554,-20.333333333333332
2020-03-08 22:08:58.453875,1557,-18.333333333333332
2020-03-08 22:09:07.568667,1560,-19.0
2020-03-08 22:09:15.374916,1563,-20.0
2020-03-08 22:09:23.535315,1566,-20.0
2020-03-08 22:09:32.344677,1569,-18.666666666666668
2020-03-08 22:09:40.602512,1572,-19.333333333333332
2020-03-08 22:09:49.116949,1575,-20.333333333333332
2020-03-08 22:09:56.362900,1578,-20.0
2020-03-08 22:10:04.810769,1581,-18.333333333333332
2020-03-08 22:10:12.932852,1584,-19.0
2020-03-08 22:10:22.088566,1587,-19.333333333333332
2020-03-08 22:10:30.180110,1590,-20.333333333333332
2020-03-08 22:10:38.450296,1593,-20.0
2020-03-08 22:10:48.465060,1596,-17.333333333333332
2020-03-08 22:10:56.496095,1599,-19.0
2020-03-08 22:11:04.032764,1602,-20.0
2020-03-08 22:11:13.817972,1605,-18.0
2020-03-08 22:11:22.669299,1608,-19.333333333333332
2020-03-08 22:11:34.027606,1611,-18.333333333333332
2020-03-08 22:11:43.080721,1614,-18.666666666666668
2020-03-08 22:11:52.244417,1617,-20.0
2020-03-08 22:12:02.024477,1620,-20.0
2020-03-08 22:12:11.948058,1623,-18.333333333333332
2020-03-08 22:12:20.873415,1626,-19.333333333333332
2020-03-08 22:12:29.221996,1629,-18.333333333333332
2020-03-08 22:12:40.931196,1632,-17.666666666666668
2020-03-08 22:12:49.840603,1635,-18.333333333333332
2020-03-08 22:12:59.124154,1638,-18.0
2020-03-08 22:13:07.473219,1641,-20.666666666666668
2020-03-08 22:13:15.893510,1644,-19.0
2020-03-08 22:13:24.765996,1647,-18.333333333333332
2020-03-08 22:13:33.895867,1650,-17.666666666666668
2020-03-08 22:13:43.884977,1653,-18.666666666666668
2020-03-08 22:13:52.700821,1656,-19.333333333333332
2020-03-08 22:14:01.222128,1659,-18.666666666666668
2020-03-08 22:14:12.526240,1662,-17.0
2020-03-08 22:14:20.710159,1665,-19.333333333333332
2020-03-08 22:14:30.320970,1668,-19.333333333333332
2020-03-08 22:14:38.472309,1671,-19.333333333333332
2020-03-08 22:14:46.793171,1674,-18.0
2020-03-08 22:14:56.017212,1677,-19.0
2020-03-08 22:15:04.268600,1680,-20.0
2020-03-08 22:15:13.189332,1683,-19.333333333333332
2020-03-08 22:15:21.900042,1686,-20.0
2020-03-08 22:15:29.895142,1689,-19.0
2020-03-08 22:15:39.390692,1692,-18.666666666666668
2020-03-08 22:15:48.735018,1695,-19.0
2020-03-08 22:15:57.533846,1698,-18.333333333333332
2020-03-08 22:16:07.926225,1701,-16.666666666666668
2020-03-08 22:16:15.791655,1704,-18.333333333333332
2020-03-08 22:16:23.988812,1707,-19.666666666666668
2020-03-08 22:16:33.690516,1710,-18.666666666666668
2020-03-08 22:16:41.609363,1713,-20.0
2020-03-08 22:16:52.035342,1716,-18.0
2020-03-08 22:17:02.513703,1719,-17.0
2020-03-08 22:17:10.876547,1722,-19.333333333333332
2020-03-08 22:17:20.453420,1725,-17.666666666666668
2020-03-08 22:17:29.769702,1728,-19.666666666666668
2020-03-08 22:17:39.600208,1731,-19.333333333333332
2020-03-08 22:17:49.862552,1734,-19.333333333333332
2020-03-08 22:17:57.887283,1737,-19.333333333333332
2020-03-08 22:18:07.171239,1740,-19.333333333333332
2020-03-08 22:18:15.818582,1743,-18.666666666666668
2020-03-08 22:18:25.200470,1746,-18.0
2020-03-08 22:18:33.023351,1749,-20.0
2020-03-08 22:18:42.156345,1752,-17.666666666666668
2020-03-08 22:18:51.798491,1755,-16.666666666666668
2020-03-08 22:19:00.941283,1758,-18.333333333333332
2020-03-08 22:19:10.501601,1761,-17.666666666666668
2020-03-08 22:19:20.074256,1764,-19.0
2020-03-08 22:19:29.651854,1767,-18.333333333333332
2020-03-08 22:19:38.586520,1770,-19.333333333333332
2020-03-08 22:19:46.083942,1773,-19.333333333333332
2020-03-08 22:19:55.436046,1776,-17.0
2020-03-08 22:20:04.774398,1779,-19.666666666666668
2020-03-08 22:20:14.714341,1782,-18.666666666666668
2020-03-08 22:20:24.281972,1785,-17.666666666666668
2020-03-08 22:20:35.222579,1788,-18.666666666666668
2020-03-08 22:20:44.947003,1791,-18.0
2020-03-08 22:20:53.596328,1794,-18.666666666666668
2020-03-08 22:21:02.894547,1797,-18.0
2020-03-08 22:21:12.066303,1800,-16.666666666666668
2020-03-08 22:21:21.079058,1803,-19.333333333333332
2020-03-08 22:21:31.141602,1806,-17.0
2020-03-08 22:21:40.415251,1809,-19.333333333333332
2020-03-08 22:21:49.134132,1812,-19.333333333333332
2020-03-08 22:21:59.245469,1815,-17.333333333333332
2020-03-08 22:22:08.963474,1818,-17.0
2020-03-08 22:22:18.381770,1821,-19.666666666666668
2020-03-08 22:22:27.058272,1824,-17.333333333333332
2020-03-08 22:22:34.383761,1827,-19.666666666666668
2020-03-08 22:22:43.722247,1830,-19.666666666666668
2020-03-08 22:22:53.340547,1833,-18.666666666666668
2020-03-08 22:23:02.606042,1836,-19.333333333333332
2020-03-08 22:23:11.805752,1839,-20.333333333333332
2020-03-08 22:23:22.655925,1842,-17.333333333333332
2020-03-08 22:23:31.993188,1845,-20.0
2020-03-08 22:23:40.332466,1848,-19.666666666666668
2020-03-08 22:23:48.467985,1851,-19.0
2020-03-08 22:23:57.297145,1854,-18.666666666666668
2020-03-08 22:24:06.869855,1857,-19.0
2020-03-08 22:24:15.395279,1860,-19.666666666666668
2020-03-08 22:24:24.143593,1863,-19.666666666666668
2020-03-08 22:24:33.217658,1866,-17.333333333333332
2020-03-08 22:24:42.069645,1869,-19.333333333333332
2020-03-08 22:24:50.118759,1872,-19.333333333333332
2020-03-08 22:24:59.878067,1875,-20.0
2020-03-08 22:25:08.735263,1878,-19.0
2020-03-08 22:25:18.201071,1881,-19.0
2020-03-08 22:25:26.227733,1884,-19.333333333333332
2020-03-08 22:25:34.776385,1887,-19.0
2020-03-08 22:25:43.565499,1890,-19.0
2020-03-08 22:25:52.623665,1893,-18.666666666666668
2020-03-08 22:26:01.573221,1896,-19.333333333333332
2020-03-08 22:26:11.845838,1899,-17.0
2020-03-08 22:26:21.519942,1902,-19.666666666666668
2020-03-08 22:26:30.318110,1905,-18.666666666666668
2020-03-08 22:26:38.800128,1908,-19.333333333333332
2020-03-08 22:26:48.586565,1911,-17.666666666666668
2020-03-08 22:26:56.781004,1914,-19.666666666666668
2020-03-08 22:27:05.338989,1917,-19.0
2020-03-08 22:27:14.368525,1920,-18.333333333333332
2020-03-08 22:27:22.645022,1923,-18.666666666666668
2020-03-08 22:27:31.074416,1926,-19.666666666666668
2020-03-08 22:27:39.781879,1929,-19.333333333333332
2020-03-08 22:27:48.354592,1932,-17.666666666666668
2020-03-08 22:27:56.687474,1935,-18.333333333333332
2020-03-08 22:28:04.869517,1938,-19.0
2020-03-08 22:28:14.114365,1941,-19.0
2020-03-08 22:28:23.614504,1944,-19.333333333333332
2020-03-08 22:28:33.628940,1947,-17.666666666666668
2020-03-08 22:28:42.023815,1950,-19.0
2020-03-08 22:28:50.846677,1953,-19.333333333333332
2020-03-08 22:29:00.503820,1956,-19.666666666666668
2020-03-08 22:29:10.179627,1959,-18.0
2020-03-08 22:29:20.597259,1962,-19.0
2020-03-08 22:29:31.481279,1965,-19.333333333333332
2020-03-08 22:29:41.865907,1968,-16.333333333333332
2020-03-08 22:29:50.132832,1971,-20.0
2020-03-08 22:29:59.819904,1974,-18.333333333333332
2020-03-08 22:30:08.368176,1977,-19.0
2020-03-08 22:30:16.608198,1980,-20.0
2020-03-08 22:30:25.204989,1983,-20.0
2020-03-08 22:30:33.700028,1986,-19.333333333333332
2020-03-08 22:30:42.479829,1989,-18.333333333333332
2020-03-08 22:30:52.186982,1992,-19.333333333333332
2020-03-08 22:31:01.644106,1995,-17.0
2020-03-08 22:31:12.228750,1998,-18.333333333333332
2020-03-08 22:31:22.449788,2001,-18.333333333333332
2020-03-08 22:31:31.904574,2004,-20.0
2020-03-08 22:31:42.656082,2007,-17.333333333333332
2020-03-08 22:31:52.275287,2010,-17.0
2020-03-08 22:32:01.356299,2013,-18.666666666666668
2020-03-08 22:32:10.896466,2016,-17.333333333333332
2020-03-08 22:32:21.127371,2019,-17.333333333333332
2020-03-08 22:32:29.518118,2022,-18.0
2020-03-08 22:32:38.421322,2025,-18.333333333333332
2020-03-08 22:32:47.595604,2028,-19.333333333333332
2020-03-08 22:32:57.935308,2031,-18.0
2020-03-08 22:33:06.427933,2034,-19.333333333333332
2020-03-08 22:33:17.147046,2037,-16.333333333333332
2020-03-08 22:33:26.242218,2040,-19.666666666666668
2020-03-08 22:33:34.680415,2043,-19.666666666666668
2020-03-08 22:33:45.064588,2046,-18.0
2020-03-08 22:33:55.120794,2049,-18.0
2020-03-08 22:34:04.943860,2052,-18.666666666666668
2020-03-08 22:34:14.604744,2055,-18.0
2020-03-08 22:34:25.391780,2058,-17.333333333333332
2020-03-08 22:34:34.679000,2061,-19.333333333333332
2020-03-08 22:34:43.819154,2064,-19.333333333333332
2020-03-08 22:34:52.036695,2067,-19.666666666666668
2020-03-08 22:35:01.201196,2070,-18.0
2020-03-08 22:35:11.600622,2073,-19.333333333333332
2020-03-08 22:35:20.705164,2076,-18.333333333333332
2020-03-08 22:35:29.629359,2079,-18.666666666666668
2020-03-08 22:35:38.671135,2082,-20.0
2020-03-08 22:35:48.870353,2085,-18.666666666666668
2020-03-08 22:35:58.733041,2088,-18.0
2020-03-08 22:36:06.220726,2091,-20.0
2020-03-08 22:36:18.058204,2094,-17.0
2020-03-08 22:36:28.062778,2097,-19.0
2020-03-08 22:36:38.436210,2100,-17.333333333333332
2020-03-08 22:36:46.798908,2103,-20.0
2020-03-08 22:36:56.586227,2106,-18.333333333333332
2020-03-08 22:37:06.539746,2109,-18.0
2020-03-08 22:37:17.104485,2112,-17.666666666666668
2020-03-08 22:37:26.443030,2115,-19.0
2020-03-08 22:37:35.746569,2118,-20.333333333333332
2020-03-08 22:37:44.646377,2121,-18.333333333333332
2020-03-08 22:37:54.867586,2124,-16.666666666666668
2020-03-08 22:38:04.033404,2127,-17.333333333333332
2020-03-08 22:38:13.535155,2130,-19.333333333333332
2020-03-08 22:38:24.252006,2133,-17.666666666666668
2020-03-08 22:38:33.241902,2136,-19.666666666666668
2020-03-08 22:38:42.697046,2139,-18.333333333333332
2020-03-08 22:38:52.212454,2142,-18.0
2020-03-08 22:39:02.328459,2145,-20.0
2020-03-08 22:39:11.025680,2148,-17.666666666666668
2020-03-08 22:39:21.185614,2151,-17.0
2020-03-08 22:39:30.030284,2154,-18.0
2020-03-08 22:39:38.986922,2157,-18.666666666666668
2020-03-08 22:39:47.920104,2160,-19.333333333333332
2020-03-08 22:39:56.489870,2163,-18.333333333333332
2020-03-08 22:40:05.713454,2166,-18.0
2020-03-08 22:40:15.484397,2169,-19.0
2020-03-08 22:40:25.860277,2172,-20.0
2020-03-08 22:40:35.121729,2175,-18.666666666666668
2020-03-08 22:40:44.582624,2178,-18.333333333333332
2020-03-08 22:40:52.547926,2181,-20.333333333333332
2020-03-08 22:41:01.559667,2184,-19.0
2020-03-08 22:41:10.347916,2187,-19.0
2020-03-08 22:41:19.421775,2190,-18.0
2020-03-08 22:41:28.903989,2193,-18.333333333333332
2020-03-08 22:41:38.793447,2196,-18.333333333333332
2020-03-08 22:41:48.142865,2199,-20.0
2020-03-08 22:41:57.214945,2202,-18.333333333333332
2020-03-08 22:42:06.738964,2205,-19.666666666666668
2020-03-08 22:42:16.004781,2208,-19.333333333333332
2020-03-08 22:42:25.059974,2211,-19.333333333333332
2020-03-08 22:42:35.154892,2214,-18.333333333333332
2020-03-08 22:42:43.423940,2217,-19.333333333333332
2020-03-08 22:42:52.004743,2220,-19.666666666666668
2020-03-08 22:43:03.205788,2223,-18.666666666666668
2020-03-08 22:43:12.854894,2226,-19.0
2020-03-08 22:43:21.355001,2229,-20.666666666666668
2020-03-08 22:43:31.514263,2232,-18.333333333333332
2020-03-08 22:43:40.136327,2235,-18.666666666666668
2020-03-08 22:43:49.016211,2238,-19.0
2020-03-08 22:43:59.431551,2241,-19.0
2020-03-08 22:44:07.654746,2244,-20.333333333333332
2020-03-08 22:44:16.916045,2247,-17.666666666666668
2020-03-08 22:44:26.020106,2250,-17.333333333333332
2020-03-08 22:44:35.772442,2253,-19.0
2020-03-08 22:44:44.873054,2256,-18.333333333333332
2020-03-08 22:44:54.450129,2259,-19.666666666666668
2020-03-08 22:45:04.794509,2262,-18.333333333333332
2020-03-08 22:45:14.020601,2265,-18.333333333333332
2020-03-08 22:45:26.482919,2268,-16.666666666666668
2020-03-08 22:45:36.154859,2271,-18.333333333333332
2020-03-08 22:45:45.673483,2274,-18.333333333333332
2020-03-08 22:45:54.926214,2277,-17.666666666666668
2020-03-08 22:46:04.961505,2280,-17.0
2020-03-08 22:46:14.554418,2283,-18.666666666666668
2020-03-08 22:46:23.956930,2286,-18.666666666666668
2020-03-08 22:46:34.894896,2289,-16.333333333333332
2020-03-08 22:46:43.617734,2292,-18.666666666666668
2020-03-08 22:46:52.967308,2295,-20.0
2020-03-08 22:47:03.025248,2298,-18.0
2020-03-08 22:47:11.619403,2301,-18.333333333333332
2020-03-08 22:47:20.754117,2304,-19.333333333333332
2020-03-08 22:47:27.822854,2307,-19.333333333333332
2020-03-08 22:47:36.575797,2310,-19.0
2020-03-08 22:47:46.796906,2313,-19.0
2020-03-08 22:47:55.233329,2316,-19.666666666666668
2020-03-08 22:48:05.081082,2319,-17.333333333333332
2020-03-08 22:48:15.392125,2322,-17.333333333333332
2020-03-08 22:48:24.338657,2325,-18.666666666666668
2020-03-08 22:48:34.402404,2328,-17.0
2020-03-08 22:48:45.302901,2331,-18.666666666666668
2020-03-08 22:48:54.215253,2334,-19.0
2020-03-08 22:49:03.929605,2337,-18.333333333333332
2020-03-08 22:49:12.874317,2340,-20.0
2020-03-08 22:49:22.052200,2343,-18.666666666666668
2020-03-08 22:49:32.036512,2346,-18.0
2020-03-08 22:49:41.036269,2349,-18.333333333333332
2020-03-08 22:49:49.138067,2352,-19.666666666666668
2020-03-08 22:49:57.552559,2355,-20.333333333333332
2020-03-08 22:50:07.184348,2358,-18.666666666666668
2020-03-08 22:50:17.095586,2361,-18.333333333333332
2020-03-08 22:50:26.229638,2364,-19.0
2020-03-08 22:50:34.962088,2367,-18.666666666666668
2020-03-08 22:50:43.150750,2370,-19.666666666666668
2020-03-08 22:50:52.016253,2373,-18.666666666666668
2020-03-08 22:51:01.394583,2376,-18.0
2020-03-08 22:51:09.903769,2379,-18.666666666666668
2020-03-08 22:51:18.142707,2382,-19.0
2020-03-08 22:51:26.920639,2385,-19.0
2020-03-08 22:51:36.494334,2388,-19.333333333333332
2020-03-08 22:51:45.774360,2391,-18.666666666666668
2020-03-08 22:51:54.888338,2394,-19.0
2020-03-08 22:52:04.348536,2397,-18.333333333333332
2020-03-08 22:52:13.708785,2400,-16.666666666666668
2020-03-08 22:52:22.099849,2403,-18.666666666666668
2020-03-08 22:52:32.059973,2406,-17.333333333333332
2020-03-08 22:52:40.541773,2409,-19.333333333333332
2020-03-08 22:52:49.146525,2412,-19.0
2020-03-08 22:52:58.222519,2415,-19.666666666666668
2020-03-08 22:53:08.467104,2418,-18.666666666666668
2020-03-08 22:53:17.602336,2421,-17.666666666666668
2020-03-08 22:53:28.655573,2424,-17.666666666666668
2020-03-08 22:53:38.193300,2427,-17.333333333333332
2020-03-08 22:53:47.976344,2430,-17.666666666666668
2020-03-08 22:53:58.113181,2433,-17.666666666666668
2020-03-08 22:54:07.596614,2436,-20.0
2020-03-08 22:54:16.125328,2439,-19.666666666666668
2020-03-08 22:54:26.444972,2442,-17.333333333333332
2020-03-08 22:54:35.417086,2445,-19.666666666666668
2020-03-08 22:54:44.016812,2448,-19.333333333333332
2020-03-08 22:54:53.521040,2451,-18.666666666666668
2020-03-08 22:55:03.030722,2454,-19.666666666666668
2020-03-08 22:55:12.796017,2457,-18.666666666666668
2020-03-08 22:55:22.456047,2460,-19.0
2020-03-08 22:55:32.871641,2463,-17.333333333333332
2020-03-08 22:55:41.792480,2466,-18.0
2020-03-08 22:55:49.677188,2469,-19.666666666666668
2020-03-08 22:55:59.931760,2472,-17.666666666666668
2020-03-08 22:56:09.037072,2475,-18.333333333333332
2020-03-08 22:56:18.490581,2478,-18.333333333333332
2020-03-08 22:56:26.176433,2481,-20.666666666666668
2020-03-08 22:56:35.494899,2484,-19.0
2020-03-08 22:56:44.550797,2487,-19.333333333333332
2020-03-08 22:56:52.716532,2490,-19.333333333333332
2020-03-08 22:57:02.327944,2493,-19.333333333333332
2020-03-08 22:57:11.581955,2496,-17.666666666666668
2020-03-08 22:57:20.987052,2499,-18.666666666666668
2020-03-08 22:57:29.857715,2502,-18.333333333333332
2020-03-08 22:57:39.700763,2505,-18.666666666666668
2020-03-08 22:57:49.661969,2508,-19.666666666666668
2020-03-08 22:57:59.984383,2511,-17.666666666666668
2020-03-08 22:58:09.757149,2514,-19.0
2020-03-08 22:58:18.799767,2517,-19.333333333333332
2020-03-08 22:58:28.778612,2520,-20.0
2020-03-08 22:58:37.912965,2523,-19.0
2020-03-08 22:58:47.154351,2526,-18.333333333333332
2020-03-08 22:58:57.533241,2529,-16.333333333333332
2020-03-08 22:59:07.515671,2532,-17.333333333333332
2020-03-08 22:59:16.628720,2535,-19.0
2020-03-08 22:59:25.424987,2538,-18.666666666666668
2020-03-08 22:59:33.864779,2541,-18.333333333333332
2020-03-08 22:59:44.876586,2544,-18.333333333333332
2020-03-08 22:59:55.829129,2547,-17.666666666666668
2020-03-08 23:00:05.730480,2550,-18.333333333333332
2020-03-08 23:00:14.687472,2553,-20.666666666666668
2020-03-08 23:00:23.977804,2556,-18.666666666666668
2020-03-08 23:00:34.114114,2559,-18.0
2020-03-08 23:00:42.063290,2562,-20.0
2020-03-08 23:00:51.920843,2565,-19.0
2020-03-08 23:01:03.317952,2568,-18.666666666666668
2020-03-08 23:01:12.828375,2571,-18.0
2020-03-08 23:01:22.290937,2574,-19.0
2020-03-08 23:01:29.731743,2577,-19.666666666666668
2020-03-08 23:01:38.407175,2580,-19.0
2020-03-08 23:01:48.910621,2583,-18.666666666666668
2020-03-08 23:01:58.361440,2586,-19.666666666666668
2020-03-08 23:02:06.960890,2589,-18.333333333333332
2020-03-08 23:02:15.312241,2592,-19.0
2020-03-08 23:02:23.460833,2595,-17.0
2020-03-08 23:02:32.862467,2598,-18.666666666666668
2020-03-08 23:02:43.287463,2601,-16.333333333333332
2020-03-08 23:02:52.240929,2604,-18.0
2020-03-08 23:03:00.749792,2607,-19.333333333333332
2020-03-08 23:03:11.149054,2610,-17.666666666666668
2020-03-08 23:03:19.824332,2613,-19.0
2020-03-08 23:03:27.896824,2616,-20.0
2020-03-08 23:03:38.375601,2619,-18.333333333333332
2020-03-08 23:03:48.476209,2622,-17.333333333333332
2020-03-08 23:03:56.823222,2625,-19.0
2020-03-08 23:04:06.020467,2628,-19.666666666666668
2020-03-08 23:04:15.233381,2631,-19.0
2020-03-08 23:04:25.988015,2634,-18.666666666666668
2020-03-08 23:04:34.516546,2637,-19.666666666666668
2020-03-08 23:04:42.343099,2640,-20.0
2020-03-08 23:04:52.359721,2643,-16.0
